chrom	position	window	dist_ratio	count
3R	10995000	10990000-10999999	0.895234467770484	55
3R	11015000	11010000-11019999	1.0450108863045	30
3R	11025000	11020000-11029999	1.01015606991281	38
3R	11035000	11030000-11039999	1.0109917267838	42
3R	11045000	11040000-11049999	1.0346061956513	47
3R	11055000	11050000-11059999	1.04830662675354	38
3R	11065000	11060000-11069999	1.10524640449113	26
3R	11075000	11070000-11079999	1.07921063764106	47
3R	11085000	11080000-11089999	0.985691773030401	45
3R	11095000	11090000-11099999	0.945323068598274	49
3R	11105000	11100000-11109999	1.01094310930597	39
3R	11125000	11120000-11129999	0.960041454760091	47
3R	11135000	11130000-11139999	0.989239902692755	60
3R	11145000	11140000-11149999	0.985358830658609	32
3R	11155000	11150000-11159999	0.986809497162044	25
3R	11165000	11160000-11169999	0.989697949439992	66
3R	11175000	11170000-11179999	1.00549192891021	93
3R	11185000	11180000-11189999	0.984360390990225	60
3R	11195000	11190000-11199999	1.00221436802367	53
3R	11205000	11200000-11209999	0.983491376348519	53
3R	11215000	11210000-11219999	0.99828	20
3R	11225000	11220000-11229999	1.01005147062255	68
3R	11235000	11230000-11239999	0.963257461561652	32
3R	11245000	11240000-11249999	0.992403745244654	66
3R	11255000	11250000-11259999	0.930976546899315	24
3R	11265000	11260000-11269999	0.950640419640093	41
3R	11275000	11270000-11279999	1.06462535070582	52
3R	11285000	11280000-11289999	0.981084177751653	69
3R	11295000	11290000-11299999	0.990167821518842	69
3R	11305000	11300000-11309999	0.966533958397135	68
3R	11315000	11310000-11319999	0.982973608570682	55
3R	11325000	11320000-11329999	0.985694957111143	30
3R	11345000	11340000-11349999	1.05728429985856	45
3R	11355000	11350000-11359999	1.04346753807263	35
3R	11365000	11360000-11369999	1.11023702232745	25
3R	11455000	11450000-11459999	1.07325513103383	21
3R	11465000	11460000-11469999	1.03592503844641	24
3R	11475000	11470000-11479999	1.08577217086334	31
3R	11485000	11480000-11489999	0.991505143097054	57
3R	11495000	11490000-11499999	1.06564068132023	24
3R	11505000	11500000-11509999	1.09496018250269	35
3R	11515000	11510000-11519999	0.947192091583787	32
3R	11525000	11520000-11529999	0.924934319056639	35
3R	11545000	11540000-11549999	0.986736092739123	39
3R	11555000	11550000-11559999	1.04932163623381	33
3R	11595000	11590000-11599999	0.855445348705776	34
3R	11615000	11610000-11619999	0.986242327368499	66
3R	11635000	11630000-11639999	1.01794215874369	26
3R	11645000	11640000-11649999	0.991695538807729	39
3R	11655000	11650000-11659999	1.13905815824112	21
3R	11665000	11660000-11669999	1.0246682069187	51
3R	11675000	11670000-11679999	0.87508580618589	37
3R	11685000	11680000-11689999	0.849958292257527	42
3R	11695000	11690000-11699999	1.07812479207974	51
3R	11705000	11700000-11709999	0.958102557719833	50
3R	11715000	11710000-11719999	0.81678854831181	43
3R	11725000	11720000-11729999	1.00790815799798	23
3R	11735000	11730000-11739999	0.964004054738976	39
3R	11755000	11750000-11759999	0.858215962441315	20
3R	11765000	11760000-11769999	0.976114010437575	30
3R	11785000	11780000-11789999	0.982078595077012	23
3R	11795000	11790000-11799999	1.02432283029298	30
3R	11805000	11800000-11809999	0.948389791481478	41
3R	11815000	11810000-11819999	0.978153983290061	45
3R	11825000	11820000-11829999	0.958421411667607	46
3R	11835000	11830000-11839999	0.976100734623325	59
3R	11845000	11840000-11849999	1.14986158432709	33
3R	11855000	11850000-11859999	1.00027259007107	41
3R	11875000	11870000-11879999	0.955645755620812	25
3R	11885000	11880000-11889999	0.994703851679258	39
3R	11905000	11900000-11909999	1.00617728745024	62
3R	11915000	11910000-11919999	1.10813148788927	69
3R	11925000	11920000-11929999	0.982795645225729	56
3R	11935000	11930000-11939999	1.01637177027087	67
3R	11945000	11940000-11949999	1.03331397572272	40
3R	11965000	11960000-11969999	0.988657818553068	34
3R	11975000	11970000-11979999	0.846097710104337	34
3R	11985000	11980000-11989999	0.917218721872187	46
3R	11995000	11990000-11999999	1.00449562599076	69
3R	12005000	12000000-12009999	0.938699066627336	68
3R	12015000	12010000-12019999	0.960015203344735	48
3R	12025000	12020000-12029999	1.01260882292356	38
3R	12035000	12030000-12039999	0.937238493723849	53
3R	12045000	12040000-12049999	0.972793210564647	39
3R	12055000	12050000-12059999	1.07593811626809	32
3R	12065000	12060000-12069999	0.966049162524871	69
3R	12085000	12080000-12089999	0.961201184091557	57
3R	12095000	12090000-12099999	0.969753486863445	60
3R	12105000	12100000-12109999	1.00704112515578	30
3R	12125000	12120000-12129999	0.960858929056809	24
3R	12135000	12130000-12139999	1.12343549095881	44
3R	12165000	12160000-12169999	0.984931564948166	88
3R	12175000	12170000-12179999	1.28177744150856	37
3R	12185000	12180000-12189999	1.02414759311148	22
3R	12195000	12190000-12199999	0.859768165111677	22
3R	12205000	12200000-12209999	0.761216056670602	48
3R	12215000	12210000-12219999	0.551981127017318	23
3R	12235000	12230000-12239999	0.91093739254029	54
3R	12245000	12240000-12249999	1.02335652625805	36
3R	12265000	12260000-12269999	1.01521718572689	64
3R	12275000	12270000-12279999	0.943246386003858	44
3R	12285000	12280000-12289999	0.904289444237225	44
3R	12295000	12290000-12299999	1.04416020130006	38
3R	12305000	12300000-12309999	0.968613602965367	26
3R	12315000	12310000-12319999	1.03402419405386	48
3R	12325000	12320000-12329999	1.03488479611308	45
3R	12335000	12330000-12339999	0.961467989838908	89
3R	12345000	12340000-12349999	1.04975053311431	54
3R	12395000	12390000-12399999	1.01316223758039	35
3R	12445000	12440000-12449999	0.976754586905775	22
3R	12455000	12450000-12459999	0.986625446003147	33
3R	12515000	12510000-12519999	0.991177828309597	23
3R	12525000	12520000-12529999	1.02425020994953	73
3R	12535000	12530000-12539999	1.01618453371127	57
3R	12545000	12540000-12549999	1.00055708672961	73
3R	12555000	12550000-12559999	0.970293540376712	55
3R	12565000	12560000-12569999	0.981599490202326	46
3R	12575000	12570000-12579999	0.993997673838996	51
3R	12585000	12580000-12589999	0.930813099455629	62
3R	12595000	12590000-12599999	0.968252690139814	47
3R	12605000	12600000-12609999	0.956533711223195	54
3R	12615000	12610000-12619999	1.09553810025103	70
3R	12625000	12620000-12629999	1.05510142728301	45
3R	12645000	12640000-12649999	1.02146697946727	24
3R	12655000	12650000-12659999	0.859968773335144	70
3R	12665000	12660000-12669999	1.01838436055189	34
3R	12675000	12670000-12679999	0.931524328002723	50
3R	12685000	12680000-12689999	0.875897009013146	57
3R	12695000	12690000-12699999	1.01953658728512	65
3R	12705000	12700000-12709999	0.967963760946533	35
3R	12715000	12710000-12719999	1.00490461453931	36
3R	12725000	12720000-12729999	0.96792713044036	48
3R	12735000	12730000-12739999	1	26
3R	12745000	12740000-12749999	0.997785363078549	60
3R	12755000	12750000-12759999	1.01931523137027	34
3R	12775000	12770000-12779999	1.00504844976121	54
3R	12785000	12780000-12789999	0.997940425531915	47
3R	12795000	12790000-12799999	1	35
3R	12815000	12810000-12819999	1	28
3R	12825000	12820000-12829999	1.00057247199329	83
3R	12835000	12830000-12839999	1	41
3R	12845000	12840000-12849999	1	25
3R	12855000	12850000-12859999	1.00112040283381	47
3R	12865000	12860000-12869999	1.00490196078431	22
3R	12885000	12880000-12889999	0.998826086956522	46
3R	12895000	12890000-12899999	1.00230996182987	63
3R	12905000	12900000-12909999	1	46
3R	12915000	12910000-12919999	1.00032214681137	64
3R	12935000	12930000-12939999	1	55
3R	12945000	12940000-12949999	0.999447887323944	71
3R	12955000	12950000-12959999	1	68
3R	12965000	12960000-12969999	0.999975977130228	50
3R	12975000	12970000-12979999	1.00103891606424	37
3R	12985000	12980000-12989999	1	23
3R	12995000	12990000-12999999	0.99884180616468	26
3R	13015000	13010000-13019999	1.00626032143512	38
3R	13035000	13030000-13039999	1.00255028839861	63
3R	13045000	13040000-13049999	1	79
3R	13055000	13050000-13059999	1.0071086415022	22
3R	13065000	13060000-13069999	0.999773802354152	71
3R	13075000	13070000-13079999	1.00425451925186	67
3R	13085000	13080000-13089999	1	45
3R	13105000	13100000-13109999	1	43
3R	13115000	13110000-13119999	1	48
3R	13125000	13120000-13129999	1.00032621759286	35
3R	13145000	13140000-13149999	1	24
3R	13155000	13150000-13159999	0.994659090909091	43
3R	13195000	13190000-13199999	1.00089934714059	55
3R	13205000	13200000-13209999	1	31
3R	13215000	13210000-13219999	1.00574712643678	42
3R	13225000	13220000-13229999	1.00205220291156	25
3R	13235000	13230000-13239999	0.999132739099012	54
3R	13255000	13250000-13259999	0.999961070234858	36
3R	13265000	13260000-13269999	0.952614185828086	40
3R	13275000	13270000-13279999	1.00275757575758	34
3R	13285000	13280000-13289999	1.00084722881695	43
3R	13295000	13290000-13299999	1	24
3R	13305000	13300000-13309999	1	51
3R	13315000	13310000-13319999	1	36
3R	13325000	13320000-13329999	1.00416235139382	51
3R	13335000	13330000-13339999	1.00000404432581	100
3R	13345000	13340000-13349999	1.00028473643555	71
3R	13355000	13350000-13359999	1.00876394332228	67
3R	13365000	13360000-13369999	0.999727613434237	61
3R	13375000	13370000-13379999	0.999986197377502	58
3R	13385000	13380000-13389999	1	22
3R	13395000	13390000-13399999	1.00504002844483	127
3R	13405000	13400000-13409999	1.00311716370641	94
3R	13415000	13410000-13419999	1.00099443053263	61
3R	13425000	13420000-13429999	0.999225531914894	47
3R	13435000	13430000-13439999	0.996353901858723	72
3R	13445000	13440000-13449999	1.00021149394032	53
3R	13455000	13450000-13459999	1.00070187855732	34
3R	13465000	13460000-13469999	0.9976529224567	58
3R	13475000	13470000-13479999	1.00154583215331	34
3R	13485000	13480000-13489999	0.998780065969091	66
3R	13495000	13490000-13499999	1.00362936227878	64
3R	13505000	13500000-13509999	0.969048185732522	103
3R	13515000	13510000-13519999	1.08506176359673	51
3R	13525000	13520000-13529999	0.978719205840834	56
3R	13535000	13530000-13539999	0.896580080297973	42
3R	13545000	13540000-13549999	0.758052286938112	75
3R	13555000	13550000-13559999	1.01814594601849	54
3R	13565000	13560000-13569999	0.989633515326696	57
3R	13575000	13570000-13579999	0.976151662544199	95
3R	13585000	13580000-13589999	0.982494817395407	81
3R	13595000	13590000-13599999	0.956777926334347	78
3R	13605000	13600000-13609999	0.999315841444491	59
3R	13615000	13610000-13619999	0.973665852807813	51
3R	13625000	13620000-13629999	1.03756434222533	46
3R	13635000	13630000-13639999	0.933821464198894	45
3R	13655000	13650000-13659999	0.970335787792761	43
3R	13665000	13660000-13669999	0.993203370173285	63
3R	13675000	13670000-13679999	0.953311367150063	62
3R	13695000	13690000-13699999	1.29494298463064	45
3R	13705000	13700000-13709999	1.05629432183245	121
3R	13715000	13710000-13719999	1.03693688698108	98
3R	13725000	13720000-13729999	1.03360246680316	87
3R	13735000	13730000-13739999	1.00958078782654	67
3R	13745000	13740000-13749999	1.03030537676039	111
3R	13755000	13750000-13759999	1.05865017605113	85
3R	13765000	13760000-13769999	0.987955194033462	86
3R	13775000	13770000-13779999	0.971153931418539	80
3R	13785000	13780000-13789999	0.973135868824366	99
3R	13795000	13790000-13799999	0.998244501722045	84
3R	13805000	13800000-13809999	1.03153455022612	69
3R	13815000	13810000-13819999	0.969725987843612	107
3R	13825000	13820000-13829999	0.991364323342099	80
3R	13835000	13830000-13839999	1.02345194183441	108
3R	13845000	13840000-13849999	0.978230211982661	92
3R	13855000	13850000-13859999	0.956956795836518	108
3R	13865000	13860000-13869999	1.01605880150088	99
3R	13875000	13870000-13879999	1.02091690874718	62
3R	13885000	13880000-13889999	0.943765656004674	118
3R	13895000	13890000-13899999	0.968312397034596	83
3R	13905000	13900000-13909999	0.941927458741738	104
3R	13915000	13910000-13919999	0.957054965307892	59
3R	13925000	13920000-13929999	0.954568597145195	85
3R	13935000	13930000-13939999	0.974775878389666	84
3R	13945000	13940000-13949999	1.15397984358301	63
3R	13955000	13950000-13959999	0.959538495228015	83
3R	13965000	13960000-13969999	1.06875745858991	43
3R	13975000	13970000-13979999	1.01318527538234	54
3R	13985000	13980000-13989999	0.970052064019461	29
3R	13995000	13990000-13999999	1.01497523560395	101
3R	14005000	14000000-14009999	0.846071684256715	67
3R	14015000	14010000-14019999	0.999469314507964	69
3R	14025000	14020000-14029999	1.0569606913268	34
3R	14035000	14030000-14039999	1.00113789863159	75
3R	14045000	14040000-14049999	1.01008764292762	69
3R	14055000	14050000-14059999	0.931528378343939	60
3R	14065000	14060000-14069999	1.05444091911692	47
3R	14075000	14070000-14079999	0.965252191292735	87
3R	14085000	14080000-14089999	0.977841724006463	62
3R	14095000	14090000-14099999	0.980050343765263	50
3R	14105000	14100000-14109999	0.925313717005626	55
3R	14115000	14110000-14119999	1.03313540162885	93
3R	14125000	14120000-14129999	0.962069284716192	105
3R	14135000	14130000-14139999	0.989269484094412	86
3R	14145000	14140000-14149999	0.912466193018596	69
3R	14155000	14150000-14159999	1.00429664861408	88
3R	14165000	14160000-14169999	1.048473688881	70
3R	14175000	14170000-14179999	0.953511733683065	45
3R	14185000	14180000-14189999	0.889722328296329	31
3R	14195000	14190000-14199999	0.91640397672163	21
3R	14205000	14200000-14209999	0.955060233404442	41
3R	14215000	14210000-14219999	0.841441831348394	113
3R	14225000	14220000-14229999	0.947795939877787	120
3R	14235000	14230000-14239999	1.02708243319023	55
3R	14245000	14240000-14249999	0.971255516137406	46
3R	14255000	14250000-14259999	0.938974037828773	89
3R	14265000	14260000-14269999	1.03526746353277	46
3R	14275000	14270000-14279999	0.984604540138735	43
3R	14285000	14280000-14289999	0.915445179850957	90
3R	14295000	14290000-14299999	0.974350558379699	83
3R	14305000	14300000-14309999	0.996755101820808	103
3R	14315000	14310000-14319999	1.03001286652671	77
3R	14335000	14330000-14339999	1.00407267091441	57
3R	14355000	14350000-14359999	1.00826291984606	81
3R	14365000	14360000-14369999	1.08344518234299	94
3R	14375000	14370000-14379999	0.893773484647208	60
3R	14385000	14380000-14389999	0.947388256040502	55
3R	14395000	14390000-14399999	0.998125	77
3R	14405000	14400000-14409999	0.923202128608378	94
3R	14415000	14410000-14419999	0.938023000594449	72
3R	14425000	14420000-14429999	0.942861624368667	109
3R	14435000	14430000-14439999	0.985356266926574	82
3R	14445000	14440000-14449999	0.977330403280678	80
3R	14455000	14450000-14459999	0.994912328518216	84
3R	14465000	14460000-14469999	0.937201030295597	63
3R	14475000	14470000-14479999	0.947162466292248	78
3R	14485000	14480000-14489999	1.13108916213129	88
3R	14495000	14490000-14499999	0.921020170028338	47
3R	14505000	14500000-14509999	0.970766609880749	50
3R	14515000	14510000-14519999	0.975806620245488	22
3R	14525000	14520000-14529999	1.01275185828362	75
3R	14535000	14530000-14539999	0.987130339539978	46
3R	14545000	14540000-14549999	0.942265476364701	55
3R	14555000	14550000-14559999	0.983304601239585	60
3R	14565000	14560000-14569999	0.985048460790815	98
3R	14575000	14570000-14579999	0.921680338526276	33
3R	14585000	14580000-14589999	1.04889709484933	109
3R	14595000	14590000-14599999	1.18606146794808	59
3R	14605000	14600000-14609999	1.02940519800547	94
3R	14615000	14610000-14619999	0.993323639888526	81
3R	14625000	14620000-14629999	0.983587533944937	48
3R	14635000	14630000-14639999	1.00294577685089	34
3R	14675000	14670000-14679999	1.0093544856339	155
3R	14685000	14680000-14689999	1.02905003837396	147
3R	14695000	14690000-14699999	1.02296169163348	39
3R	14705000	14700000-14709999	0.977889861559236	105
3R	14715000	14710000-14719999	0.788284250103697	47
3R	14725000	14720000-14729999	0.928864661799733	92
3R	14735000	14730000-14739999	1.0000560758145	63
3R	14745000	14740000-14749999	1.01163719509151	95
3R	14755000	14750000-14759999	0.989573479909667	135
3R	14765000	14760000-14769999	0.993714252626567	70
3R	14775000	14770000-14779999	1.01007544148436	86
3R	14785000	14780000-14789999	1.3512837957759	64
3R	14795000	14790000-14799999	0.995937089306728	55
3R	14805000	14800000-14809999	1.00120896224708	104
3R	14815000	14810000-14819999	0.983668509023107	59
3R	14825000	14820000-14829999	0.994320960388699	74
3R	14835000	14830000-14839999	0.63860535269564	24
3R	14845000	14840000-14849999	1.67249089102352	21
3R	14855000	14850000-14859999	0.979760237815334	53
3R	14865000	14860000-14869999	0.96707963089542	80
3R	14875000	14870000-14879999	1.01910694498518	36
3R	14885000	14880000-14889999	0.969319343020213	30
3R	14895000	14890000-14899999	1.01596068630951	36
3R	14905000	14900000-14909999	0.960659205677631	54
3R	14915000	14910000-14919999	1.01928628828239	100
3R	14925000	14920000-14929999	0.986960635377522	43
3R	14935000	14930000-14939999	0.9986	28
3R	14945000	14940000-14949999	1.00084471807534	37
3R	14955000	14950000-14959999	0.998976	50
3R	14965000	14960000-14969999	1	62
3R	14975000	14970000-14979999	0.998876132131603	20
3R	14985000	14980000-14989999	1	38
3R	14995000	14990000-14999999	1.00132868614123	52
3R	15005000	15000000-15009999	0.998875	24
3R	15015000	15010000-15019999	0.99909	40
3R	15035000	15030000-15039999	0.99881875	32
3R	15045000	15040000-15049999	1.00604434950419	34
3R	15055000	15050000-15059999	0.99954055278064	61
3R	15065000	15060000-15069999	0.988675433655135	61
3R	15075000	15070000-15079999	0.941865025492503	49
3R	15085000	15080000-15089999	1.07089725195894	72
3R	15095000	15090000-15099999	0.95333863670263	53
3R	15115000	15110000-15119999	0.883659166359277	44
3R	15125000	15120000-15129999	0.750939069234115	37
3R	15135000	15130000-15139999	0.652154836193448	21
3R	15315000	15310000-15319999	1.00601120316228	24
3R	15325000	15320000-15329999	0.984797443206357	22
3R	15365000	15360000-15369999	0.921220312801699	22
3R	15395000	15390000-15399999	0.863429741745342	34
3R	15405000	15400000-15409999	0.993535413718627	76
3R	15415000	15410000-15419999	1.03691070775978	49
3R	15425000	15420000-15429999	0.923302076850866	71
3R	15435000	15430000-15439999	0.972510401469714	78
3R	15445000	15440000-15449999	0.998458549282579	94
3R	15455000	15450000-15459999	0.955368777690904	40
3R	15465000	15460000-15469999	1.00789274881891	91
3R	15475000	15470000-15479999	0.922390863450477	65
3R	15485000	15480000-15489999	1.19026714995301	74
3R	15495000	15490000-15499999	1.05368190528333	47
3R	15505000	15500000-15509999	0.959652706843718	65
3R	15515000	15510000-15519999	1.04537931879942	42
3R	15555000	15550000-15559999	0.923052683702714	24
3R	15565000	15560000-15569999	1.11115843270869	62
3R	15575000	15570000-15579999	0.830643703684577	22
3R	15585000	15580000-15589999	1.07880175832283	65
3R	15595000	15590000-15599999	1.05451328291642	114
3R	15605000	15600000-15609999	1.06430003713331	38
3R	15615000	15610000-15619999	1.05259575777662	108
3R	15625000	15620000-15629999	1.0055936	25
3R	15635000	15630000-15639999	0.926583071293441	130
3R	15645000	15640000-15649999	0.990038223380772	84
3R	15655000	15650000-15659999	0.850984044204383	56
3R	15665000	15660000-15669999	0.992025939994324	99
3R	15675000	15670000-15679999	0.99161469524658	49
3R	15685000	15680000-15689999	0.980876555715419	70
3R	15695000	15690000-15699999	0.91343165085048	47
3R	15705000	15700000-15709999	1.13294098004842	36
3R	15715000	15710000-15719999	0.991949873438732	63
3R	15725000	15720000-15729999	0.86635784597568	63
3R	15745000	15740000-15749999	0.826335162776345	45
3R	15755000	15750000-15759999	1.03718712401367	59
3R	15765000	15760000-15769999	0.943115482675509	82
3R	15775000	15770000-15779999	1.03182479980587	77
3R	15785000	15780000-15789999	0.979485617536662	68
3R	15795000	15790000-15799999	0.906477817121433	35
3R	15815000	15810000-15819999	0.994848317586068	62
3R	15825000	15820000-15829999	0.967899116562465	83
3R	15835000	15830000-15839999	1.07469095824064	35
3R	15845000	15840000-15849999	0.959190109065602	28
3R	15855000	15850000-15859999	0.873323170731707	20
3R	15865000	15860000-15869999	0.982241538386831	74
3R	15875000	15870000-15879999	0.993178644322698	74
3R	15885000	15880000-15889999	0.98415946375022	30
3R	15895000	15890000-15899999	0.928339575530587	39
3R	15915000	15910000-15919999	1.18177463776793	31
3R	15925000	15920000-15929999	0.858399296394019	52
3R	15935000	15930000-15939999	1.02145850796312	29
3R	15945000	15940000-15949999	1.03485619822291	47
3R	15955000	15950000-15959999	1.01922393641889	23
3R	15965000	15960000-15969999	1.04841948253112	44
3R	15985000	15980000-15989999	0.871311208341091	61
3R	15995000	15990000-15999999	1.20765061759516	46
3R	16005000	16000000-16009999	0.641074017783834	55
3R	16015000	16010000-16019999	1.06934899814919	46
3R	16025000	16020000-16029999	1.00249277473736	71
3R	16035000	16030000-16039999	1.00866927481998	46
3R	16045000	16040000-16049999	0.978280196776783	69
3R	16075000	16070000-16079999	0.965765647767645	36
3R	16085000	16080000-16089999	0.870568363551419	45
3R	16095000	16090000-16099999	0.961954969627268	56
3R	16105000	16100000-16109999	0.973765631042929	20
3R	16115000	16110000-16119999	0.935194627352719	70
3R	16125000	16120000-16129999	1.07206166071326	53
3R	16135000	16130000-16139999	0.981526371211104	48
3R	16145000	16140000-16149999	0.935334047874241	26
3R	16155000	16150000-16159999	0.869391351497899	26
3R	16165000	16160000-16169999	0.933226719662977	100
3R	16175000	16170000-16179999	1.04540439332642	29
3R	16185000	16180000-16189999	0.998418905303899	48
3R	16195000	16190000-16199999	1.07637166944682	37
3R	16205000	16200000-16209999	1.02178158329578	32
3R	16215000	16210000-16219999	1.02227393411272	71
3R	16225000	16220000-16229999	0.915198631734432	72
3R	16235000	16230000-16239999	0.707500442243057	25
3R	16245000	16240000-16249999	0.956254876825326	35
3R	16255000	16250000-16259999	0.995131529596917	29
3R	16275000	16270000-16279999	1	20
3R	16295000	16290000-16299999	0.995078260869565	23
3R	16315000	16310000-16319999	1.00161092423648	48
3R	16325000	16320000-16329999	1	80
3R	16335000	16330000-16339999	1	49
3R	16365000	16360000-16369999	1	52
3R	16375000	16370000-16379999	1.00318737313938	38
3R	16385000	16380000-16389999	1	41
3R	16405000	16400000-16409999	1	21
3R	16415000	16410000-16419999	0.998452631578947	38
3R	16425000	16420000-16429999	0.99612230257673	104
3R	16435000	16430000-16439999	1.00183412709422	52
3R	16455000	16450000-16459999	1	25
3R	16485000	16480000-16489999	0.998904	25
3R	16495000	16490000-16499999	1.00049633841572	46
3R	16505000	16500000-16509999	0.998406060606061	33
3R	16515000	16510000-16519999	1	35
3R	16525000	16520000-16529999	1.00036113315559	45
3R	16535000	16530000-16539999	1.0017797863384	46
3R	16555000	16550000-16559999	1.00005412046132	37
3R	16625000	16620000-16629999	1	25
3R	16665000	16660000-16669999	1	22
3R	16695000	16690000-16699999	0.99444720867748	41
3R	16715000	16710000-16719999	1	39
3R	16725000	16720000-16729999	1	23
3R	16735000	16730000-16739999	1.00149789328557	70
3R	16745000	16740000-16749999	0.958375210857005	92
3R	16765000	16760000-16769999	0.91594188451666	51
3R	16775000	16770000-16779999	0.815133965251197	32
3R	16785000	16780000-16789999	1.06797255038221	25
3R	16795000	16790000-16799999	1.02023469838846	56
3R	16805000	16800000-16809999	1.17281667268134	52
3R	16815000	16810000-16819999	1.21694154671018	35
3R	16825000	16820000-16829999	0.899986140281672	58
3R	16835000	16830000-16839999	1.00130479267017	80
3R	16845000	16840000-16849999	1.11485310119695	94
3R	16855000	16850000-16859999	0.936063911045442	101
3R	16865000	16860000-16869999	1.06457145827197	124
3R	16875000	16870000-16879999	1.01512289912385	65
3R	16885000	16880000-16889999	1.02640248438404	102
3R	16895000	16890000-16899999	0.915146783260462	25
3R	16905000	16900000-16909999	0.998732323953721	79
3R	16915000	16910000-16919999	0.953085202530605	110
3R	16925000	16920000-16929999	1.00791067282606	42
3R	16935000	16930000-16939999	1.01626632663611	70
3R	16945000	16940000-16949999	0.982266130764275	26
3R	16955000	16950000-16959999	0.961095982943871	26
3R	16965000	16960000-16969999	0.890378754897693	34
3R	16975000	16970000-16979999	0.925824094165205	77
3R	16985000	16980000-16989999	0.984398919586108	99
3R	16995000	16990000-16999999	1.02967772967773	36
3R	17005000	17000000-17009999	0.870059127519903	117
3R	17015000	17010000-17019999	0.842276509022749	79
3R	17025000	17020000-17029999	1.21336895111766	20
3R	17045000	17040000-17049999	0.993210999499065	61
3R	17055000	17050000-17059999	1.01323913811374	32
3R	17065000	17060000-17069999	0.984621969258956	54
3R	17075000	17070000-17079999	0.910123272319761	51
3R	17085000	17080000-17089999	1.01763882087103	57
3R	17095000	17090000-17099999	0.993558515217501	85
3R	17105000	17100000-17109999	1.0623815433213	123
3R	17115000	17110000-17119999	0.999661363636364	88
3R	17125000	17120000-17129999	0.999167346938776	49
3R	17145000	17140000-17149999	1.00307908980448	30
3R	17155000	17150000-17159999	0.999212099958556	44
3R	17165000	17160000-17169999	0.939577115051794	92
3R	17175000	17170000-17179999	0.990627803066502	92
3R	17185000	17180000-17189999	0.979484936924261	101
3R	17195000	17190000-17199999	1.00773360944472	88
3R	17205000	17200000-17209999	0.983315627982723	81
3R	17215000	17210000-17219999	0.913337504994685	82
3R	17225000	17220000-17229999	0.976535821914864	101
3R	17235000	17230000-17239999	0.999150923370834	86
3R	17245000	17240000-17249999	0.986248821559767	121
3R	17255000	17250000-17259999	1.03430793725765	118
3R	17265000	17260000-17269999	0.960917907882354	77
3R	17275000	17270000-17279999	1.01674604342533	115
3R	17285000	17280000-17289999	1.00009647791299	87
3R	17295000	17290000-17299999	0.92887963663891	73
3R	17305000	17300000-17309999	0.96040500661443	78
3R	17315000	17310000-17319999	0.994012482738079	112
3R	17325000	17320000-17329999	1.01015972813727	47
3R	17335000	17330000-17339999	0.949531909924288	56
3R	17345000	17340000-17349999	1.00109054804108	51
3R	17355000	17350000-17359999	1.04445988190344	97
3R	17365000	17360000-17369999	0.889586789044933	93
3R	17375000	17370000-17379999	0.881744992098307	108
3R	17385000	17380000-17389999	0.9324207135778	74
3R	17395000	17390000-17399999	1.00983457181908	49
3R	17405000	17400000-17409999	0.936044689736325	128
3R	17415000	17410000-17419999	0.974260781709593	101
3R	17425000	17420000-17429999	0.867612658457177	106
3R	17435000	17430000-17439999	0.923492446164375	128
3R	17445000	17440000-17449999	0.931047894210468	63
3R	17455000	17450000-17459999	1.02437684806141	69
3R	17465000	17460000-17469999	0.93358042312208	122
3R	17475000	17470000-17479999	0.932239736323142	61
3R	17485000	17480000-17489999	1.02479370126429	119
3R	17495000	17490000-17499999	0.951592713806997	77
3R	17505000	17500000-17509999	1.12344329623741	61
3R	17515000	17510000-17519999	0.825172265631216	44
3R	17525000	17520000-17529999	1.00090562309613	128
3R	17535000	17530000-17539999	0.990750769581576	144
3R	17545000	17540000-17549999	1.02758620689655	111
3R	17555000	17550000-17559999	0.912524441700113	65
3R	17565000	17560000-17569999	1.05713887003571	84
3R	17575000	17570000-17579999	0.791972252376288	43
3R	17585000	17580000-17589999	0.937674466870752	104
3R	17595000	17590000-17599999	1.06949997310719	78
3R	17605000	17600000-17609999	1.09037576423714	61
3R	17615000	17610000-17619999	0.896822252159442	59
3R	17625000	17620000-17629999	0.968457264972692	123
3R	17635000	17630000-17639999	0.964185252638906	116
3R	17645000	17640000-17649999	1.05865829770503	140
3R	17655000	17650000-17659999	1.00697492255553	143
3R	17665000	17660000-17669999	1.05718411266714	98
3R	17675000	17670000-17679999	0.893246860201771	37
3R	17685000	17680000-17689999	1.04796378637816	37
3R	17695000	17690000-17699999	1.10303808203165	68
3R	17705000	17700000-17709999	0.943070721767339	60
3R	17725000	17720000-17729999	0.963213848347345	60
3R	17735000	17730000-17739999	1.04441987719912	166
3R	17745000	17740000-17749999	0.920377736024011	51
3R	17755000	17750000-17759999	0.73323941536062	49
3R	17765000	17760000-17769999	1.21082580349994	62
3R	17775000	17770000-17779999	0.656585133921496	101
3R	17785000	17780000-17789999	0.84337261216424	48
3R	17795000	17790000-17799999	0.932107193531978	42
3R	17805000	17800000-17809999	0.865696850822709	33
3R	17815000	17810000-17819999	1.3431648188425	27
3R	17825000	17820000-17829999	0.994150021167687	47
3R	17835000	17830000-17839999	0.850514375358252	39
3R	17845000	17840000-17849999	0.982377038621081	48
3R	17855000	17850000-17859999	1.0274947547413	104
3R	17865000	17860000-17869999	1.02391695220002	48
